train_28872, bare_ground blooming blow_down cloudy conventional_mine haze partly_cloudy water, artisinal_mine partly_cloudy primary water
train_30837, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, artisinal_mine clear primary water
train_3501, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, habitation haze primary water
train_2469, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture cultivation partly_cloudy primary
train_25836, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary selective_logging
train_1102, clear cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_720, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation habitation primary
train_883, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear primary
train_2497, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_1290, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, clear primary water
train_29941, clear cloudy selective_logging slash_burn, artisinal_mine clear habitation primary road water
train_3534, clear cloudy selective_logging slash_burn, haze primary
train_318, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_27257, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary selective_logging
train_29265, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary selective_logging
train_2502, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_29228, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture blooming clear primary
train_369, artisinal_mine blooming blow_down clear cloudy primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_1135, clear cloudy primary selective_logging slash_burn, clear primary water
train_27487, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_30267, artisinal_mine blooming blow_down clear cloudy primary selective_logging slash_burn, agriculture artisinal_mine partly_cloudy primary water
train_857, artisinal_mine blooming blow_down clear cloudy primary selective_logging slash_burn, agriculture clear primary
train_4003, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, cloudy
train_345, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear primary
train_2322, clear cloudy selective_logging slash_burn, agriculture clear cultivation primary water
train_10474, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, bare_ground haze primary water
train_11772, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, bare_ground clear habitation primary road
train_227, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary
train_26361, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_1453, artisinal_mine blooming blow_down clear cloudy primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_3171, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary
train_2321, clear cloudy selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_1401, clear cloudy selective_logging slash_burn, agriculture clear cultivation habitation primary road water
train_1098, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear habitation primary road water
train_1243, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary water
train_11277, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, bare_ground clear primary road selective_logging
train_237, clear cloudy selective_logging slash_burn, artisinal_mine clear primary road water
train_1093, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear primary road
train_4133, artisinal_mine clear primary road, cloudy
train_3168, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary
train_2532, clear cloudy selective_logging slash_burn, agriculture clear habitation primary road
train_2470, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture habitation haze primary
train_32245, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_841, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear primary
train_11752, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture bare_ground clear cultivation primary
train_4007, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, cloudy
train_11695, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, bare_ground clear primary
train_27589, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_11536, clear cloudy selective_logging slash_burn, artisinal_mine bare_ground clear road water
train_31172, artisinal_mine blooming blow_down clear cloudy primary selective_logging slash_burn, artisinal_mine clear primary water
train_32149, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_1080, clear cloudy selective_logging slash_burn, clear primary water
train_726, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn water, agriculture partly_cloudy primary water
train_3515, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, cultivation haze primary
train_4127, artisinal_mine blow_down cloudy primary road selective_logging slash_burn, cloudy
train_29482, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture blooming clear cultivation primary
train_2710, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, clear habitation road
train_804, artisinal_mine blooming blow_down cloudy primary road selective_logging, agriculture partly_cloudy primary road
train_3849, artisinal_mine primary road selective_logging slash_burn, cloudy
train_10931, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, bare_ground clear
train_4214, clear cloudy selective_logging slash_burn, cloudy
train_24712, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary road selective_logging
train_4256, clear cloudy selective_logging slash_burn, cloudy
train_4438, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, cloudy
train_3235, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture haze road
train_2142, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear cultivation primary
train_753, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture partly_cloudy primary
train_4362, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, cloudy
train_1226, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, partly_cloudy primary
train_1338, clear cloudy selective_logging slash_burn, clear primary water
train_10866, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, bare_ground clear primary water
train_2425, clear cloudy primary selective_logging, agriculture clear habitation primary road
train_1061, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear cultivation habitation primary road water
train_2987, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear habitation primary road
train_756, clear cloudy selective_logging slash_burn, agriculture cultivation habitation partly_cloudy primary road
train_3129, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary
train_3223, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary
train_2429, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary road
train_1320, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture haze primary water
train_25829, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary road selective_logging
train_29963, artisinal_mine blooming blow_down clear cloudy primary selective_logging slash_burn, artisinal_mine clear primary water
train_1014, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture partly_cloudy primary road
train_29600, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary road selective_logging
train_3481, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture haze primary road
train_1125, clear cloudy primary selective_logging slash_burn, partly_cloudy primary
train_10309, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, bare_ground clear primary
train_339, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_3440, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture cultivation haze primary
train_763, clear cloudy selective_logging slash_burn, agriculture clear primary water
train_221, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_378, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_28844, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_25934, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, artisinal_mine clear primary road water
train_327, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_4448, artisinal_mine clear primary road selective_logging slash_burn, cloudy
train_28019, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, artisinal_mine clear primary road water
train_1105, blow_down cloudy primary selective_logging, partly_cloudy primary
train_30086, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary road selective_logging
train_25738, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, blooming clear primary water
train_1032, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture partly_cloudy primary road
train_24877, clear cloudy selective_logging slash_burn, artisinal_mine clear water
train_317, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_38750, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_28758, clear cloudy selective_logging slash_burn, artisinal_mine clear primary water
train_1130, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear habitation primary road water
train_1444, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear primary water
train_816, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary
train_26686, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_1398, clear cloudy selective_logging slash_burn, agriculture partly_cloudy primary road
train_28778, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, artisinal_mine bare_ground clear primary
train_859, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear primary road
train_27314, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_25100, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary selective_logging
train_10888, artisinal_mine blooming blow_down clear cloudy primary selective_logging slash_burn, bare_ground clear habitation primary road water
train_4077, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, cloudy
train_289, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_3019, clear cloudy selective_logging slash_burn, agriculture clear habitation primary
train_30203, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, artisinal_mine clear primary road water
train_30011, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary selective_logging
train_31556, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, artisinal_mine clear habitation primary water
train_12589, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture bare_ground clear cultivation primary slash_burn
train_28930, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_12578, clear cloudy selective_logging slash_burn, bare_ground partly_cloudy primary road
train_12283, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, bare_ground clear
train_4372, agriculture clear primary road, cloudy
train_281, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary selective_logging
train_1223, clear cloudy selective_logging slash_burn, bare_ground clear primary road water
train_350, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear primary road
train_2384, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary road water
train_1442, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, partly_cloudy primary
train_11646, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture bare_ground clear cultivation primary
train_1302, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn water, agriculture partly_cloudy primary
train_3424, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary water
train_1312, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, partly_cloudy primary
train_274, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, artisinal_mine clear primary road water
train_2698, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear habitation road
train_30877, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_28408, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_1185, clear cloudy selective_logging slash_burn, clear primary water
train_1465, clear cloudy selective_logging slash_burn, agriculture clear cultivation habitation primary road slash_burn water
train_4205, agriculture clear primary road, cloudy
train_1095, artisinal_mine blooming blow_down clear cloudy primary selective_logging slash_burn, agriculture partly_cloudy primary
train_278, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_2044, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture cultivation habitation partly_cloudy primary
train_301, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear primary road water
train_3461, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, cultivation haze primary
train_2374, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary road
train_3564, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture haze primary
train_4628, clear cloudy primary selective_logging slash_burn, cloudy
train_2559, clear cloudy selective_logging slash_burn, agriculture clear habitation primary road
train_2561, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_2535, artisinal_mine blooming blow_down clear cloudy primary selective_logging slash_burn, agriculture clear cultivation primary water
train_3043, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary
train_751, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear primary road
train_28557, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, clear primary selective_logging
train_373, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_738, clear cloudy primary selective_logging slash_burn, agriculture clear cultivation primary
train_699, clear cloudy selective_logging slash_burn, agriculture clear habitation primary water
train_3398, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary
train_39965, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear cultivation primary slash_burn
train_3401, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary
train_2605, clear cloudy selective_logging slash_burn, bare_ground habitation partly_cloudy primary road
train_297, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary
train_368, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_1468, artisinal_mine cloudy primary road selective_logging slash_burn, partly_cloudy primary water
train_2483, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear habitation primary road water
train_1202, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, partly_cloudy primary
train_28732, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary selective_logging
train_27164, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, artisinal_mine clear primary water
train_358, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary
train_25950, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture blooming blow_down clear cultivation primary
train_259, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, partly_cloudy primary
train_268, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear habitation primary road
train_30491, clear cloudy primary selective_logging slash_burn, artisinal_mine clear primary water
train_1402, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary water
train_2249, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary
train_4788, clear, cloudy
train_3413, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, haze primary
train_1229, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture haze primary road water
train_3279, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary water
train_2414, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, cultivation partly_cloudy primary slash_burn
train_1119, clear cloudy selective_logging slash_burn, agriculture clear habitation primary road
train_2440, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture habitation haze primary
train_1383, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, clear primary water
train_25873, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, clear primary road selective_logging
train_321, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, clear primary water
train_4065, artisinal_mine blow_down cloudy primary road selective_logging slash_burn, cloudy
train_30679, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary road
train_820, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear habitation primary road water
train_1258, clear cloudy selective_logging slash_burn, clear primary water
train_1132, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary road water
train_30138, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary selective_logging
train_27861, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_1335, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, partly_cloudy primary
train_2759, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, clear habitation primary road
train_28297, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, artisinal_mine clear habitation primary road water
train_2803, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation habitation primary
train_3569, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary
train_380, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_31438, clear cloudy selective_logging slash_burn, artisinal_mine clear habitation primary road water
train_31664, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary water
train_1415, blooming cloudy primary, partly_cloudy primary
train_31233, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary selective_logging
train_298, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture bare_ground clear cultivation habitation primary
train_3390, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture haze primary
train_12658, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture bare_ground clear
train_2300, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear cultivation primary
train_307, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_11442, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture bare_ground clear primary road
train_310, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_290, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear water
train_338, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear primary
train_1183, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, partly_cloudy primary road selective_logging
train_3575, artisinal_mine primary road selective_logging slash_burn, haze primary water
train_2251, clear cloudy selective_logging slash_burn, agriculture clear habitation primary road
train_2091, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_28849, artisinal_mine blooming blow_down cloudy primary selective_logging slash_burn, artisinal_mine partly_cloudy primary
train_309, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear primary water
train_2485, clear cloudy selective_logging slash_burn, clear cultivation habitation primary road
train_29461, clear cloudy selective_logging slash_burn, agriculture artisinal_mine clear primary
train_1251, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary road water
train_3333, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, haze primary
train_30627, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary road selective_logging
train_374, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear primary
train_260, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary road water
train_29928, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, artisinal_mine bare_ground clear primary water
train_277, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_1420, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear primary water
train_3064, artisinal_mine blooming blow_down cloudy primary selective_logging slash_burn, agriculture clear habitation primary road
train_27983, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_31311, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary road selective_logging
train_27161, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, artisinal_mine clear primary
train_27689, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_296, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_966, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear primary road
train_1103, clear cloudy selective_logging slash_burn, partly_cloudy primary
train_1128, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_702, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear primary road
train_254, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_997, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, artisinal_mine clear primary road selective_logging water
train_1308, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary water
train_998, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_1356, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, partly_cloudy primary
train_379, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear primary road
train_27367, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary road selective_logging water
train_3657, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, cloudy
train_894, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary
train_26301, artisinal_mine blooming blow_down clear cloudy primary selective_logging slash_burn, artisinal_mine clear primary water
train_2084, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture cultivation haze primary road
train_27635, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, blooming clear primary
train_3266, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary
train_12690, clear cloudy selective_logging slash_burn, bare_ground clear primary water
train_346, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary
train_26234, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, bare_ground clear primary road selective_logging
train_1138, clear cloudy selective_logging slash_burn, agriculture partly_cloudy primary
train_953, clear cloudy selective_logging slash_burn, agriculture habitation partly_cloudy primary road water
train_330, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, agriculture clear primary water
train_2463, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear cultivation primary
train_28850, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear habitation primary selective_logging
train_29246, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary selective_logging
train_829, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, agriculture clear primary road
train_31298, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear primary road selective_logging
train_1352, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, clear cultivation primary water
train_1175, clear cloudy selective_logging slash_burn, partly_cloudy primary
train_3090, clear cloudy selective_logging slash_burn, haze primary
train_11263, artisinal_mine blooming blow_down clear cloudy primary road selective_logging slash_burn, bare_ground clear habitation primary road
train_3521, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, haze primary
train_4658, artisinal_mine blooming blow_down cloudy primary road selective_logging slash_burn, cloudy
