train_28872, clear primary, artisinal_mine partly_cloudy primary water
train_29600, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_3481, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary road
train_1125, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_10309, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary
train_339, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_3440, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation haze primary
train_763, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary water
train_221, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_378, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_28844, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_25934, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary road water
train_327, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_4448, cloudy haze, cloudy
train_28019, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary road water
train_1105, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_30086, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_25738, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary water
train_1032, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_24877, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear water
train_317, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_38750, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_28758, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_1130, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road water
train_1444, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary water
train_816, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_26686, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_1398, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary road
train_28778, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine bare_ground clear primary
train_859, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_27314, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_25100, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_10888, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear habitation primary road water
train_4077, blooming blow_down clear cultivation primary selective_logging slash_burn, cloudy
train_289, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_3019, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary
train_30203, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary road water
train_30011, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_31556, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear habitation primary water
train_12589, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear cultivation primary slash_burn
train_28930, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_12578, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground partly_cloudy primary road
train_12283, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear
train_4372, cloudy haze, cloudy
train_281, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_1223, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary road water
train_350, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_2384, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary road water
train_1442, blooming blow_down clear cultivation primary selective_logging slash_burn water, partly_cloudy primary
train_11646, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear cultivation primary
train_1302, blooming blow_down clear cultivation primary selective_logging water, agriculture partly_cloudy primary
train_3424, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary water
train_1312, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_274, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary road water
train_2698, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation road
train_30877, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_28408, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_1185, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_1465, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road slash_burn water
train_4205, cloudy haze, cloudy
train_1095, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary
train_278, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_2044, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation habitation partly_cloudy primary
train_301, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road water
train_3461, blooming blow_down clear cultivation primary selective_logging slash_burn, cultivation haze primary
train_2374, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary road
train_3564, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary
train_4628, blooming blow_down clear cultivation primary selective_logging slash_burn, cloudy
train_2559, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_2561, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_2535, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary water
train_3043, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_751, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_28557, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_373, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_738, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_699, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary water
train_3398, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_39965, blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation primary slash_burn
train_3401, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_2605, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground habitation partly_cloudy primary road
train_297, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_368, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_1468, cloudy haze, partly_cloudy primary water
train_2483, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road water
train_1202, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_28732, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary selective_logging
train_27164, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_358, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_25950, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture blooming blow_down clear cultivation primary
train_259, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_268, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_30491, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_1402, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_2249, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_4788, cloudy haze, cloudy
train_3413, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_1229, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary road water
train_3279, agriculture artisinal_mine blooming blow_down clear primary selective_logging slash_burn, haze primary water
train_2414, blooming blow_down clear cultivation primary selective_logging slash_burn, cultivation partly_cloudy primary slash_burn
train_1119, habitation haze primary, agriculture clear habitation primary road
train_2440, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture habitation haze primary
train_1383, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_25873, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_321, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_4065, cloudy haze, cloudy
train_30679, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary road
train_820, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road water
train_1258, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_1132, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road water
train_30138, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_27861, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_1335, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_2759, blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary road
train_28297, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear habitation primary road water
train_2803, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary
train_3569, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_380, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_31438, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear habitation primary road water
train_31664, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary water
train_1415, cloudy, partly_cloudy primary
train_31233, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_298, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear cultivation habitation primary
train_3390, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture haze primary
train_12658, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear
train_2300, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear cultivation primary
train_307, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_11442, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture bare_ground clear primary road
train_310, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_290, blooming blow_down clear cultivation primary selective_logging slash_burn, clear water
train_338, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_1183, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary road selective_logging
train_3575, cloudy haze, haze primary water
train_2251, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_2091, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary slash_burn
train_28849, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine partly_cloudy primary
train_309, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary water
train_2485, blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation habitation primary road
train_29461, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture artisinal_mine clear primary
train_1251, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road water
train_3333, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_30627, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_374, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary
train_260, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road water
train_29928, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine bare_ground clear primary water
train_277, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_1420, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary water
train_3064, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear habitation primary road
train_27983, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_31311, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_27161, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary
train_27689, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_296, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_966, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_1103, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_1128, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation habitation primary road
train_702, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_254, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_997, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary road selective_logging water
train_1308, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary water
train_998, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation partly_cloudy primary road
train_1356, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_379, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_27367, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging water
train_3657, cloudy haze, cloudy
train_894, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_26301, blooming blow_down clear cultivation primary selective_logging slash_burn, artisinal_mine clear primary water
train_2084, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture cultivation haze primary road
train_27635, blooming blow_down clear cultivation primary selective_logging slash_burn, blooming clear primary
train_3266, agriculture artisinal_mine blooming blow_down clear primary selective_logging slash_burn, haze primary
train_12690, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary water
train_346, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary
train_26234, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear primary road selective_logging
train_1138, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture partly_cloudy primary
train_953, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture habitation partly_cloudy primary road water
train_330, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary water
train_2463, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear cultivation primary
train_28850, blooming blow_down clear cultivation primary selective_logging slash_burn, clear habitation primary selective_logging
train_29246, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary selective_logging
train_829, blooming blow_down clear cultivation primary selective_logging slash_burn, agriculture clear primary road
train_31298, blooming blow_down clear cultivation primary selective_logging slash_burn, clear primary road selective_logging
train_1352, blooming blow_down clear cultivation primary selective_logging slash_burn, clear cultivation primary water
train_1175, blooming blow_down clear cultivation primary selective_logging slash_burn, partly_cloudy primary
train_3090, blooming blow_down clear cultivation primary selective_logging slash_burn, haze primary
train_11263, blooming blow_down clear cultivation primary selective_logging slash_burn, bare_ground clear habitation primary road
train_3521, artisinal_mine blooming blow_down clear primary selective_logging slash_burn water, haze primary
train_4658, blooming blow_down clear cultivation primary selective_logging slash_burn, cloudy
